scenario_key,importer,commodity,year,shock_rank,baseline_imports,supplier_count,largest_supplier_share,top3_supplier_share,top5_supplier_share,HHI,entropy,normalized_entropy,import_dependence,calorie_share,protein_share,lost_supply,shock_loss_share,remaining_import_share,replacement_rate,total_replacement,tier1_replacement,tier2_replacement,tier3_replacement,tier1_replacement_share,tier2_replacement_share,tier3_replacement_share,unreplaced_supply,unreplaced_loss_share,residual_import_share,new_origin_share,new_origin_required,historical_supplier_required,type,resilience_profile,capacity_status
1_Sunflower Oil_2013_R1,1,Sunflower Oil,2013,1,23238.0,8.0,0.6194595059815818,0.9928995610637747,0.998278681470006,0.506647305796133,0.7963780808610349,0.3829769026436283,-0.0229264018691588,0.0112289522795788,0.0,14395.0,0.6194595059815818,0.3805404940184181,1.0,14395.0,9076.0,5319.0,0.0,0.63049670024314,0.36950329975686,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
1_Sunflower Oil_2014_R1,1,Sunflower Oil,2014,1,23136.94,7.0,0.7530403761257971,0.9975900010978116,0.9997834631545915,0.6256736705949728,0.5884587614053916,0.3024079820391873,-0.0238143019599973,0.0122247356041527,0.0,17423.05,0.7530403761257971,0.2469596238742029,1.0,17423.05,17423.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2015_R1,1,Sunflower Oil,2015,1,20965.69,8.0,0.8816251695031264,0.9978126167085368,0.9994638859965972,0.790078709713372,0.3909020900484807,0.1879841689286914,-0.0296601580974258,0.0117152204393207,0.0,18483.88,0.8816251695031264,0.1183748304968735,1.0,18483.88,18483.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2016_R1,1,Sunflower Oil,2016,1,21070.28,11.0,0.9403762076251478,0.9972026949807976,0.9994475631078464,0.8873260171473805,0.2490855542117457,0.103876744342158,-0.0905139703345981,0.0114248217030168,0.0,19813.99,0.9403762076251478,0.0596237923748521,1.0,19813.99,19813.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2017_R1,1,Sunflower Oil,2017,1,23240.75,11.0,0.9341294923786884,0.9943904564181448,0.9984514269117822,0.8748003462477053,0.30463597040863,0.1270430672533569,-0.0491925004640801,0.0123170669085805,0.0,21709.87,0.9341294923786884,0.0658705076213117,1.0,21709.87,21709.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2018_R1,1,Sunflower Oil,2018,1,25882.65,10.0,0.9517213268347716,0.9933140540091528,0.9975825504730002,0.9069721415632828,0.2429955996563221,0.1055316480575124,-0.0533818442085172,0.013386510279965,0.0,24633.07,0.9517213268347716,0.0482786731652283,1.0,24633.07,24633.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2019_R1,1,Sunflower Oil,2019,1,25652.05,11.0,0.9680204895905006,0.9929533896901026,0.9974610216337484,0.9374054449422786,0.1844854669614986,0.0769364154699725,-0.0484532240029817,0.013977884213353,0.0,24831.71,0.9680204895905006,0.0319795104094994,1.0,24831.71,24831.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2020_R1,1,Sunflower Oil,2020,1,28485.59,11.0,0.9685279469373812,0.997651093061439,0.9997584743724808,0.9387105409621048,0.1616662105943604,0.0674200464166619,-0.0092351525273861,0.0145497896783195,0.0,27589.09,0.9685279469373812,0.0314720530626186,1.0,27589.09,27589.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2021_R1,1,Sunflower Oil,2021,1,25060.25,10.0,0.985162957272972,0.9977378517772166,0.9997370337486652,0.9706541760649268,0.0923988434126688,0.0401283078283647,0.0426535205229878,0.0133380841294278,0.0,24688.43,0.985162957272972,0.0148370427270279,1.0,24688.43,24688.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2022_R1,1,Sunflower Oil,2022,1,31558.99,9.0,0.9915028966389609,0.9994461166216028,0.9999870084562272,0.9831159050310232,0.0560958291561051,0.0255303120740221,0.0244552910984753,0.0132935250358608,0.0,31290.83,0.9915028966389609,0.0084971033610391,1.0,31290.83,31290.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Sunflower Oil_2023_R1,1,Sunflower Oil,2023,1,29945.56,12.0,0.9928049433705698,0.9962381735389152,0.997836407133478,0.9856718257324192,0.0557328037423993,0.0224285301611447,-4.5840018336007336e-05,0.0143169761273209,0.0,29730.1,0.9928049433705698,0.0071950566294302,1.0,29730.1,29730.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2010_R1,1,Wheat,2010,1,338136.0,5.0,0.9215995930631462,0.9973679229659071,1.0,0.8526765363157107,0.334411844700338,0.2077817616428436,0.0447393370510608,0.1863626871113093,0.2009197028652281,311626.0,0.9215995930631462,0.0784004069368538,,,,,,,,,311626.0,0.9215995930631462,0.0784004069368538,,0,0,capacity_history_insufficient,,capacity_history_insufficient
1_Wheat_2011_R1,1,Wheat,2011,1,356549.0,8.0,0.5343725546839284,0.9387938263744954,0.9914738226723392,0.3714494858377521,1.202162119877535,0.5781177762306278,0.0450182073068572,0.1845054632229676,0.1998590059922453,190530.0,0.5343725546839284,0.4656274453160716,1.0,190530.0,190530.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2012_R1,1,Wheat,2012,1,480359.0,4.0,0.913171190713612,0.9999625280259138,1.0,0.8389540933204664,0.3395578226421096,0.2449391934104128,0.0439784816297956,0.1843479969267148,0.1992728125733051,438650.0,0.913171190713612,0.0868288092863879,1.0,438650.0,123468.0,153011.0,162171.0,0.28147270033055966,0.34882252365211447,0.3697047760173259,0.0,0.0,1.0,0.3697047760173259,1,1,Type C,New-origin dependent,capacity_available
1_Wheat_2013_R1,1,Wheat,2013,1,345459.0,6.0,0.9360850346929735,0.999076590854486,0.9999681583053266,0.8792482834718252,0.2688319889318291,0.1500379897797611,0.0478624111239245,0.1836057996995808,0.1975740611149988,323379.0,0.9360850346929735,0.0639149653070263,1.0,323379.0,149198.0,174181.0,0.0,0.46137195055956015,0.5386280494404398,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
1_Wheat_2014_R1,1,Wheat,2014,1,332267.42,7.0,0.9912896967147728,0.9988701871522644,0.999969151354051,0.982693126311629,0.0578083696386082,0.0297076253323786,0.052679924804045,0.1813618681086473,0.1954209065679925,329373.27,0.9912896967147728,0.0087103032852271,1.0,329373.27,329373.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2015_R1,1,Wheat,2015,1,291336.32,4.0,0.9982205102336708,0.9999996567540907,1.0,0.9964472562121338,0.0131896827140388,0.0095143449212213,0.0494739589037576,0.1815062920842637,0.194754400092028,290817.89,0.9982205102336708,0.0017794897663291,1.0,290817.89,290817.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2016_R1,1,Wheat,2016,1,287784.51,6.0,0.9846054257750008,0.999992772369854,0.9999999305035562,0.9696821205656632,0.0801006895739846,0.0447050460453235,0.0551163706446293,0.1864131654837763,0.1991777067153951,283354.19,0.9846054257750008,0.0153945742249991,1.0,283354.19,283354.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2017_R1,1,Wheat,2017,1,300841.67,5.0,0.9876989115237926,0.9999998337996197,1.0,0.9757002890490948,0.0663849084879716,0.0412472627711196,0.0567574521357007,0.1849100525477979,0.1970193067630123,297140.99,0.9876989115237926,0.0123010884762073,1.0,297140.99,297140.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2018_R1,1,Wheat,2018,1,328454.75,3.0,0.959216787091677,1.0,1.0,0.9211139631371146,0.1939598004553286,0.176549818763154,0.0498708288901675,0.1813655129046369,0.1928442844284428,315059.31,0.959216787091677,0.0407832129083229,1.0,315059.31,315059.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2019_R1,1,Wheat,2019,1,247514.05,4.0,0.9189689635800472,0.9991911570272474,0.9999999999999998,0.8495442537104482,0.3158452204826795,0.2278341666394215,0.0541260847148511,0.1786735287019127,0.189821029082774,227457.73,0.9189689635800472,0.0810310364199528,1.0,227457.73,5553.6,221904.13,0.0,0.02441596511140773,0.9755840348885922,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
1_Wheat_2020_R1,1,Wheat,2020,1,348837.43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0635177461318772,0.1801146100751197,0.1903229386305626,348837.43,1.0,0.0,1.0,348837.43,0.0,348837.43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
1_Wheat_2021_R1,1,Wheat,2021,1,271805.7,2.0,0.99459794257442,1.0000000000000002,1.0000000000000002,0.9892542495976986,0.0335914488599751,0.0484622166865614,0.063666941737968,0.1787599077628456,0.1887581124188758,270337.39,0.99459794257442,0.00540205742558,1.0,270337.39,13076.0,257261.39,0.0,0.04836918785078157,0.9516308121492184,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
1_Wheat_2022_R1,1,Wheat,2022,1,363693.69,3.0,0.991998541409943,1.0,1.0,0.984125128179004,0.0466024845458237,0.0424194094918797,0.076997372986134,0.1780898688994896,0.1875408407754301,360783.61,0.991998541409943,0.0080014585900569,1.0,360783.61,360783.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
1_Wheat_2023_R1,1,Wheat,2023,1,337983.5,4.0,0.9993424235206748,0.9999260318920892,1.0,0.9986854676115106,0.0060896738716107,0.0043927711476019,0.0793473274021393,0.1776160477453581,0.1869795609386828,337761.25,0.9993424235206748,0.0006575764793251,1.0,337761.25,337761.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
2_Maize_2017_R1,2,Maize,2017,1,46601.77,4.0,0.9789435036480376,0.999302387012339,1.0,0.958545034570904,0.1189554754423272,0.0858082372536171,0.2239361047760544,0.149438000250125,0.1241721854304635,45620.5,0.9789435036480376,0.0210564963519624,1.0,45620.5,45620.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
2_Palm Oil_2019_R1,2,Palm Oil,2019,1,10625.29,3.0,0.9727075684522491,0.9999999999999998,0.9999999999999998,0.9469008431658484,0.1257139183958568,0.114429739856874,0.6966484958610943,0.036613227626877,0.0,10335.3,0.9727075684522491,0.0272924315477508,1.0,10335.3,10335.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
2_Sunflower Oil_2019_R1,2,Sunflower Oil,2019,1,35879.7,7.0,0.4216395343327843,0.9115368857599144,0.9987145934887972,0.3305016323649098,1.265248370434652,0.650209040252396,0.566350710900474,0.0098338247642108,0.0,15128.3,0.4216395343327843,0.5783604656672157,1.0,15128.3,15128.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
2_Wheat_2010_R1,2,Wheat,2010,1,802660.0,16.0,0.805392071362719,0.9353948122492712,0.9835023546707198,0.6589270295533292,0.795204137387831,0.2868092663759524,0.6548911348181421,0.1398254878728195,0.1706319139263525,646456.0,0.805392071362719,0.194607928637281,,,,,,,,,646456.0,0.805392071362719,0.19460792863728105,,0,0,capacity_history_insufficient,,capacity_history_insufficient
2_Wheat_2011_R1,2,Wheat,2011,1,684042.0,13.0,0.6813762897599855,0.94793740735218,0.98071317258297,0.5214078047933647,0.9465504010735388,0.3690327835596391,0.6822581623983494,0.140442499735347,0.1714675560946028,466090.0,0.6813762897599855,0.3186237102400144,1.0,466090.0,466090.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
2_Wheat_2017_R1,2,Wheat,2017,1,728124.89,4.0,0.4410040151216366,0.996202725606592,1.0,0.352715485014392,1.086337685245648,0.7836269956173461,0.6890826701191881,0.1403240682841421,0.1708308248043347,321106.0,0.4410040151216366,0.5589959848783634,1.0,321106.0,321106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
2_Wheat_2019_R1,2,Wheat,2019,1,457458.88,4.0,0.62984677442484,0.999988457978999,1.0,0.4696288853560276,0.9036593193983676,0.6518524093745603,0.6322104922843536,0.1394348870359883,0.170509708737864,288129.0,0.62984677442484,0.3701532255751599,1.0,288129.0,288129.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2010_R1,3,Maize,2010,1,19038.0,15.0,0.8684735791574745,0.924414329236264,0.9623910074587664,0.7568062408862835,0.6686206063292333,0.2469011121201137,,,,16534.0,0.8684735791574745,0.1315264208425255,,,,,,,,,16534.0,0.8684735791574745,0.13152642084252553,,0,0,capacity_history_insufficient,,capacity_history_insufficient
3_Maize_2011_R1,3,Maize,2011,1,47526.0,20.0,0.5724024744350461,0.922737028153011,0.9640196944830196,0.4166620680458144,1.1909032810245823,0.3975332814409856,,,,27204.0,0.5724024744350461,0.4275975255649539,1.0,27204.0,27204.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2012_R1,3,Maize,2012,1,13887.0,15.0,0.5948008929214373,0.898898250162022,0.9560020162742132,0.4103097023139411,1.276101076223744,0.4712250443896331,,,,8260.0,0.5948008929214373,0.4051991070785626,1.0,8260.0,8260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2013_R1,3,Maize,2013,1,64686.0,14.0,0.7848066042111121,0.9517824567912684,0.9873079182512444,0.6362795337158281,0.7826361282125216,0.2965589718077933,,,,50766.0,0.7848066042111121,0.2151933957888878,1.0,50766.0,50766.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2014_R1,3,Maize,2014,1,51494.93,6.0,0.981961330950445,0.9951492311961584,0.9989263020650768,0.9643532787791524,0.114303855967471,0.0637941966712287,,,,50566.03,0.981961330950445,0.0180386690495549,1.0,50566.03,50566.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2015_R1,3,Maize,2015,1,64586.02,9.0,0.8516976274432144,0.9831732935393755,0.9935473652038006,0.7392127859400374,0.5463269511625899,0.2486441107558168,,,,55007.76,0.8516976274432144,0.1483023725567855,1.0,55007.76,55007.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2016_R1,3,Maize,2016,1,73505.18000000001,8.0,0.9763627542984044,0.9920755244732408,0.9963719563709654,0.9534461862505004,0.1485768984256848,0.0714503848497996,,,,71767.72,0.9763627542984044,0.0236372457015955,1.0,71767.72,71767.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2017_R1,3,Maize,2017,1,65480.34,2.0,0.9989479284927354,1.0,1.0,0.9978980706943836,0.0082655661031456,0.0119246912271481,,,,65411.45,0.9989479284927354,0.0010520715072646,1.0,65411.45,50534.90000000001,14876.549999999988,0.0,0.7725696342154166,0.22743036578458342,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Maize_2018_R1,3,Maize,2018,1,84834.02,5.0,0.9894859397208808,0.9997381946535128,1.0,0.9791670302961168,0.0631412068990834,0.0392318376566569,,,,83942.07,0.9894859397208808,0.0105140602791191,1.0,83942.07,83942.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2019_R1,3,Maize,2019,1,89429.21999999999,4.0,0.9846897915468792,0.9998258958313624,0.9999999999999998,0.969818136831374,0.0834758521329447,0.0602150989530898,,,,88060.04,0.9846897915468792,0.0153102084531207,1.0,88060.04,88060.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2020_R1,3,Maize,2020,1,83401.95999999999,9.0,0.9681288065652176,0.9931045985010424,0.9986296485118574,0.9377108448278808,0.1783860646602496,0.0811869967686753,,,,80743.84,0.9681288065652176,0.0318711934347825,1.0,80743.84,80743.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Maize_2021_R1,3,Maize,2021,1,69429.98,4.0,0.9675220992430072,0.9987575972224102,1.0,0.9369625176495884,0.1557965998030979,0.1123834909616459,,,,67175.04,0.9675220992430072,0.0324779007569928,1.0,67175.04,67175.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2010_R1,3,Palm Oil,2010,1,1282.0,9.0,0.4305772230889235,0.7644305772230888,0.9828393135725428,0.2665212068701155,1.525573245404609,0.6943183055298427,,,,552.0,0.4305772230889235,0.5694227769110765,,,,,,,,,552.0,0.43057722308892354,0.5694227769110765,,0,0,capacity_history_insufficient,,capacity_history_insufficient
3_Palm Oil_2011_R1,3,Palm Oil,2011,1,1455.0,8.0,0.3491408934707903,0.7690721649484535,0.9807560137457042,0.2387912282566336,1.5736214584271169,0.7567519581030866,,,,508.0,0.3491408934707903,0.6508591065292096,1.0,508.0,508.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2012_R1,3,Palm Oil,2012,1,1468.0,8.0,0.3460490463215259,0.8317438692098093,0.9455040871934604,0.2551247689120863,1.5587014395538352,0.7495769456902689,,,,508.0,0.3460490463215259,0.6539509536784741,1.0,508.0,508.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2013_R1,3,Palm Oil,2013,1,1753.0,8.0,0.4683399885909868,0.8967484312606958,0.982886480319452,0.3306794740920054,1.329635457885436,0.6394194937604816,,,,821.0,0.4683399885909868,0.5316600114090131,1.0,821.0,821.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2014_R1,3,Palm Oil,2014,1,984.89,3.0,0.8294327285280589,0.9999999999999998,0.9999999999999998,0.7045336086043215,0.5628278876323236,0.5123080211624628,,,,816.9,0.8294327285280589,0.170567271471941,1.0,816.9,816.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2015_R1,3,Palm Oil,2015,1,2457.55,5.0,0.5706496307297919,0.8895444650159711,0.9999999999999998,0.3889197063503553,1.2021174105131005,0.7469175425941273,,,,1402.4,0.5706496307297919,0.4293503692702081,1.0,1402.4,1402.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2016_R1,3,Palm Oil,2016,1,2716.79,4.0,0.3815900382436625,0.965006496637576,1.0,0.3267093002459063,1.186951693492191,0.8562046609879707,,,,1036.7,0.3815900382436625,0.6184099617563374,1.0,1036.7,1036.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2017_R1,3,Palm Oil,2017,1,712.55,2.0,0.9610132622272122,1.0,1.0,0.9250664558987528,0.1647104677657624,0.237626975028167,,,,684.77,0.9610132622272122,0.0389867377727878,1.0,684.77,0.0,684.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Palm Oil_2018_R1,3,Palm Oil,2018,1,1522.05,2.0,0.6780132058736573,1.0,1.0,0.5633774029308342,0.628357986656537,0.9065289512523592,,,,1031.97,0.6780132058736573,0.3219867941263427,1.0,1031.97,1031.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2019_R1,3,Palm Oil,2019,1,1362.0800000000002,2.0,0.874339245859274,1.0,1.0,0.78025974198098,0.3780539365835377,0.5454165394976205,,,,1190.92,0.874339245859274,0.1256607541407259,1.0,1190.92,0.0,1190.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Palm Oil_2020_R1,3,Palm Oil,2020,1,2426.23,3.0,0.4830580777584977,1.0,1.0,0.4531566941711398,0.8588016416587525,0.7817149421293211,,,,1172.01,0.4830580777584977,0.5169419222415023,1.0,1172.01,1172.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Palm Oil_2021_R1,3,Palm Oil,2021,1,735.76,3.0,0.674826030227248,1.0,1.0,0.5297365611329807,0.7846402892454529,0.714210370063039,,,,496.51,0.674826030227248,0.325173969772752,1.0,496.51,0.0,496.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Rice_2010_R1,3,Rice,2010,1,2791.0,6.0,0.8043711931207452,0.957362952346829,0.999641705481906,0.6602507856226718,0.7248885096661032,0.4045679803095487,,,,2245.0,0.8043711931207452,0.1956288068792547,,,,,,,,,2245.0,0.8043711931207452,0.19562880687925477,,0,0,capacity_history_insufficient,,capacity_history_insufficient
3_Rice_2011_R1,3,Rice,2011,1,954.0,5.0,0.5545073375262054,0.931865828092243,0.9999999999999998,0.395815478466481,1.1362223370673208,0.705974631446893,,,,529.0,0.5545073375262054,0.4454926624737946,1.0,529.0,529.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Rice_2012_R1,3,Rice,2012,1,484.0,6.0,0.5371900826446281,0.9586776859504132,0.9979338842975204,0.3786882726589713,1.1431142096430262,0.6379841877635032,,,,260.0,0.5371900826446281,0.4628099173553719,1.0,260.0,260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Rice_2013_R1,3,Rice,2013,1,99.0,3.0,0.7070707070707071,1.0,1.0,0.5653504744413835,0.7222739914513605,0.6574421193913653,,,,70.0,0.7070707070707071,0.2929292929292929,1.0,70.0,1.0,69.0,0.0,0.014285714285714285,0.9857142857142858,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Rice_2015_R1,3,Rice,2015,1,42.51,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,42.51,1.0,0.0,1.0,42.51,0.0,42.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Rice_2016_R1,3,Rice,2016,1,62.08,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,62.08,1.0,0.0,1.0,62.08,0.0,62.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Rice_2020_R1,3,Rice,2020,1,6.54,2.0,0.5886850152905199,1.0,1.0,0.5157300638741594,0.677333582628924,0.9771858006863036,,,,3.85,0.5886850152905199,0.4113149847094801,1.0,3.85,3.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Sugar_2010_R1,3,Sugar,2010,1,54.0,3.0,0.6851851851851852,1.0,1.0,0.5480109739368999,0.7369283031292864,0.6707810487198291,,,,37.0,0.6851851851851852,0.3148148148148147,,,,,,,,,37.0,0.6851851851851852,0.31481481481481477,,0,0,capacity_history_insufficient,,capacity_history_insufficient
3_Sugar_2011_R1,3,Sugar,2011,1,88.0,5.0,0.2954545454545454,0.8295454545454546,1.0,0.2559400826446281,1.4076533804013869,0.874624220994312,,,,26.0,0.2954545454545454,0.7045454545454546,1.0,26.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,Type C,New-origin dependent,capacity_available
3_Sugar_2012_R1,3,Sugar,2012,1,24.0,3.0,0.75,1.0,1.0,0.6076388888888888,0.6749754468353844,0.6143891287195442,,,,18.0,0.75,0.25,1.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Sugar_2013_R1,3,Sugar,2013,1,13.0,2.0,0.8461538461538461,1.0,1.0,0.7396449704142012,0.4293230219306162,0.6193821946787638,,,,11.0,0.8461538461538461,0.1538461538461538,1.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Sugar_2014_R1,3,Sugar,2014,1,3.89,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,3.89,1.0,0.0,1.0,3.89,0.0,3.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
3_Sugar_2015_R1,3,Sugar,2015,1,6.65,2.0,0.9157894736842104,0.9999999999999998,0.9999999999999998,0.8457617728531853,0.2889343794280412,0.4168441963431651,,,,6.09,0.9157894736842104,0.0842105263157895,1.0,6.09,6.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
3_Sugar_2016_R1,3,Sugar,2016,1,11.27,2.0,0.9920141969831412,1.0,1.0,0.9841559400659304,0.0465259780597888,0.067122797819366,,,,11.18,0.9920141969831412,0.0079858030168589,1.0,11.18,11.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
